0, 1651079263711729, 1651079263711762, 33
1, 1651079263732236, 1651079263732257, 21
2, 1651079263747919, 1651079263747936, 17
3, 1651079263763674, 1651079263763690, 16
4, 1651079263779498, 1651079263779519, 21
5, 1651079263796550, 1651079263796612, 62
6, 1651079263819432, 1651079263819497, 65
7, 1651079263833073, 1651079263833137, 64
8, 1651079263849016, 1651079263849079, 63
9, 1651079263865066, 1651079263865126, 60
10, 1651079263878822, 1651079263878884, 62
11, 1651079263895122, 1651079263895184, 62
12, 1651079263911504, 1651079263911565, 61
13, 1651079263927544, 1651079263927604, 60
14, 1651079263944770, 1651079263944832, 62
15, 1651079263960027, 1651079263960087, 60
16, 1651079263973848, 1651079263973911, 63
17, 1651079263993405, 1651079263993465, 60
18, 1651079264008545, 1651079264008667, 122
19, 1651079264022681, 1651079264022701, 20
20, 1651079264041172, 1651079264041442, 270
21, 1651079264055928, 1651079264055947, 19
22, 1651079264072951, 1651079264073079, 128
23, 1651079264087894, 1651079264087955, 61
24, 1651079264104200, 1651079264104355, 155
25, 1651079264120651, 1651079264120899, 248
26, 1651079264134568, 1651079264134629, 61
27, 1651079264154115, 1651079264154258, 143
28, 1651079264169383, 1651079264169553, 170
29, 1651079264188837, 1651079264189002, 165
30, 1651079264202493, 1651079264202641, 148
31, 1651079264218518, 1651079264218682, 164
32, 1651079264235961, 1651079264236126, 165
33, 1651079264253044, 1651079264253106, 62
34, 1651079264269066, 1651079264269209, 143
35, 1651079264284219, 1651079264284349, 130
36, 1651079264299182, 1651079264300170, 988
37, 1651079264314491, 1651079264315006, 515
38, 1651079264328387, 1651079264328561, 174
39, 1651079264349263, 1651079264349737, 474
40, 1651079264362925, 1651079264363091, 166
41, 1651079264379264, 1651079264380227, 963
42, 1651079264396187, 1651079264399876, 3689
43, 1651079264411071, 1651079264411203, 132
44, 1651079264426402, 1651079264426534, 132
45, 1651079264445923, 1651079264446030, 107
46, 1651079264461895, 1651079264462009, 114
47, 1651079264478052, 1651079264478166, 114
48, 1651079264670654, 1651079264670787, 133
49, 1651079264687563, 1651079264687739, 176
50, 1651079264703495, 1651079264703625, 130
51, 1651079264719517, 1651079264719648, 131
52, 1651079264735721, 1651079264735823, 102
53, 1651079264752049, 1651079264752163, 114
54, 1651079264771320, 1651079264771433, 113
55, 1651079264787249, 1651079264787378, 129
56, 1651079264803361, 1651079264803465, 104
57, 1651079264819636, 1651079264819750, 114
58, 1651079264836035, 1651079264836164, 129
59, 1651079264855372, 1651079264855476, 104
60, 1651079264871344, 1651079264871457, 113
61, 1651079264887504, 1651079264887617, 113
62, 1651079264903796, 1651079264903908, 112
63, 1651079264920278, 1651079264920391, 113
64, 1651079264939638, 1651079264939768, 130
65, 1651079264955714, 1651079264955842, 128
66, 1651079264971931, 1651079264972061, 130
67, 1651079264988283, 1651079264988387, 104
68, 1651079265006923, 1651079265007050, 127
69, 1651079265027332, 1651079265027461, 129
70, 1651079265043244, 1651079265043347, 103
71, 1651079265059286, 1651079265059399, 113
72, 1651079265075527, 1651079265075655, 128
73, 1651079265091883, 1651079265091986, 103
74, 1651079265111188, 1651079265111317, 129
75, 1651079265127152, 1651079265127281, 129
76, 1651079265143241, 1651079265143369, 128
77, 1651079265159514, 1651079265159617, 103
78, 1651079265175932, 1651079265176033, 101
79, 1651079265195267, 1651079265195395, 128
80, 1651079265211247, 1651079265211377, 130
