0, 1651078927590292, 1651078927597973, 7681
1, 1651078927615171, 1651078927616043, 872
2, 1651078927630420, 1651078927630438, 18
3, 1651078927647768, 1651078927647870, 102
4, 1651078927662695, 1651078927662714, 19
5, 1651078927676550, 1651078927676652, 102
6, 1651078927689164, 1651078927689262, 98
7, 1651078927701787, 1651078927701884, 97
8, 1651078927714431, 1651078927714530, 99
9, 1651078927727103, 1651078927727202, 99
10, 1651078927739807, 1651078927739826, 19
11, 1651078927753820, 1651078927753838, 18
12, 1651078927767915, 1651078927768015, 100
13, 1651078927780704, 1651078927780722, 18
14, 1651078927794842, 1651078927794940, 98
15, 1651078927807641, 1651078927807737, 96
16, 1651078927820458, 1651078927820566, 108
17, 1651078927833340, 1651078927833358, 18
18, 1651078927847665, 1651078927847683, 18
19, 1651078927865362, 1651078927865379, 17
20, 1651078927879371, 1651078927879388, 17
21, 1651078927893382, 1651078927893399, 17
22, 1651078927907441, 1651078927907538, 97
23, 1651078927923438, 1651078927923456, 18
24, 1651078927937411, 1651078927937510, 99
25, 1651078927950076, 1651078927950094, 18
26, 1651078927964101, 1651078927964198, 97
27, 1651078927976840, 1651078927976938, 98
28, 1651078927989567, 1651078927989663, 96
29, 1651078928002320, 1651078928002417, 97
30, 1651078928015078, 1651078928015097, 19
31, 1651078928029334, 1651078928029351, 17
32, 1651078928046976, 1651078928046994, 18
33, 1651078928060891, 1651078928060906, 15
34, 1651078928074976, 1651078928074994, 18
35, 1651078928089974, 1651078928089989, 15
36, 1651078928105159, 1651078928105176, 17
37, 1651078928120459, 1651078928120474, 15
38, 1651078928134588, 1651078928134607, 19
39, 1651078928148771, 1651078928148789, 18
40, 1651078928166171, 1651078928166188, 17
41, 1651078928180262, 1651078928180280, 18
42, 1651078928194375, 1651078928194393, 18
43, 1651078928211724, 1651078928211742, 18
44, 1651078928225766, 1651078928225784, 18
45, 1651078928239670, 1651078928239899, 229
46, 1651078928254926, 1651078928254944, 18
47, 1651078928269134, 1651078928269241, 107
48, 1651078928281941, 1651078928281959, 18
49, 1651078928299574, 1651078928299631, 57
50, 1651078928313598, 1651078928313707, 109
51, 1651078928326299, 1651078928326407, 108
52, 1651078928339016, 1651078928339035, 19
53, 1651078928353052, 1651078928353159, 107
54, 1651078928365841, 1651078928365859, 18
55, 1651078928379945, 1651078928379963, 18
56, 1651078928394094, 1651078928394112, 18
57, 1651078928408323, 1651078928408429, 106
