0, 1651078927590292, 1651078927590816, 524
1, 1651078927615171, 1651078927615338, 167
2, 1651078927630420, 1651078927630488, 68
3, 1651078927647768, 1651078927647838, 70
4, 1651078927662695, 1651078927662766, 71
5, 1651078927676550, 1651078927676620, 70
6, 1651078927689164, 1651078927689230, 66
7, 1651078927701787, 1651078927701852, 65
8, 1651078927714431, 1651078927714501, 70
9, 1651078927727103, 1651078927727168, 65
10, 1651078927739807, 1651078927739874, 67
11, 1651078927753820, 1651078927753888, 68
12, 1651078927767915, 1651078927767985, 70
13, 1651078927780704, 1651078927780769, 65
14, 1651078927794842, 1651078927794909, 67
15, 1651078927807641, 1651078927807706, 65
16, 1651078927820458, 1651078927820525, 67
17, 1651078927833340, 1651078927833406, 66
18, 1651078927847665, 1651078927847731, 66
19, 1651078927865362, 1651078927865428, 66
20, 1651078927879371, 1651078927879436, 65
21, 1651078927893382, 1651078927893447, 65
22, 1651078927907441, 1651078927907506, 65
23, 1651078927923438, 1651078927923502, 64
24, 1651078927937411, 1651078927937479, 68
25, 1651078927950076, 1651078927950140, 64
26, 1651078927964101, 1651078927964166, 65
27, 1651078927976840, 1651078927976907, 67
28, 1651078927989567, 1651078927989633, 66
29, 1651078928002320, 1651078928002383, 63
30, 1651078928015078, 1651078928015143, 65
31, 1651078928029334, 1651078928029398, 64
32, 1651078928046976, 1651078928047043, 67
33, 1651078928060891, 1651078928060959, 68
34, 1651078928074976, 1651078928075198, 222
35, 1651078928089974, 1651078928090040, 66
36, 1651078928105159, 1651078928105225, 66
37, 1651078928120459, 1651078928120528, 69
38, 1651078928134588, 1651078928134655, 67
39, 1651078928148771, 1651078928148834, 63
40, 1651078928166171, 1651078928166232, 61
41, 1651078928180262, 1651078928180326, 64
42, 1651078928194375, 1651078928194439, 64
43, 1651078928211724, 1651078928211785, 61
44, 1651078928225766, 1651078928225828, 62
45, 1651078928239670, 1651078928239734, 64
46, 1651078928254926, 1651078928254987, 61
47, 1651078928269134, 1651078928269197, 63
48, 1651078928281941, 1651078928282004, 63
49, 1651078928299574, 1651078928299680, 106
50, 1651078928313598, 1651078928313661, 63
51, 1651078928326299, 1651078928326361, 62
52, 1651078928339016, 1651078928339077, 61
53, 1651078928353052, 1651078928353117, 65
54, 1651078928365841, 1651078928365901, 60
55, 1651078928379945, 1651078928380005, 60
56, 1651078928394094, 1651078928394157, 63
57, 1651078928408323, 1651078928408387, 64
58, 1651078928421200, 1651078928421260, 60
59, 1651078928434078, 1651078928434139, 61
60, 1651078928446976, 1651078928447036, 60
61, 1651078928461174, 1651078928477062, 15888
62, 1651078928489631, 1651078928489695, 64
63, 1651078928506609, 1651078928506675, 66
64, 1651078928521933, 1651078928522000, 67
65, 1651078928537295, 1651078928537359, 64
66, 1651078928552734, 1651078928552798, 64
67, 1651078928568276, 1651078928568338, 62
68, 1651078928583859, 1651078928583923, 64
69, 1651078928599553, 1651078928599689, 136
70, 1651078928617073, 1651078928617138, 65
71, 1651078928632530, 1651078928632604, 74
72, 1651078928651032, 1651078928651096, 64
73, 1651078928666336, 1651078928666398, 62
74, 1651078928681689, 1651078928681824, 135
75, 1651078928695712, 1651078928695847, 135
76, 1651078928709823, 1651078928709887, 64
77, 1651078928725400, 1651078928725463, 63
78, 1651078928743265, 1651078928743329, 64
79, 1651078928758533, 1651078928758673, 140
80, 1651078928772441, 1651078928772504, 63
81, 1651078928787727, 1651078928787791, 64
82, 1651078928803240, 1651078928803302, 62
83, 1651078928821895, 1651078928821959, 64
84, 1651078928837156, 1651078928837222, 66
85, 1651078928852550, 1651078928852615, 65
86, 1651078928867966, 1651078928868030, 64
87, 1651078928883483, 1651078928883546, 63
88, 1651078928902154, 1651078928902220, 66
89, 1651078928917451, 1651078928917518, 67
90, 1651078928932801, 1651078928932865, 64
91, 1651078928948254, 1651078928948318, 64
92, 1651078928963766, 1651078928963829, 63
93, 1651078928982441, 1651078928982508, 67
94, 1651078928997749, 1651078928997814, 65
95, 1651078929020934, 1651078929021003, 69
96, 1651078929039468, 1651078929039536, 68
97, 1651078929054626, 1651078929054693, 67
98, 1651078929069812, 1651078929070754, 942
99, 1651078929083670, 1651078929083733, 63
100, 1651078929100759, 1651078929100824, 65
101, 1651078929116873, 1651078929116971, 98
102, 1651078929131893, 1651078929131958, 65
103, 1651078929146964, 1651078929147032, 68
104, 1651078929165047, 1651078929165111, 64
105, 1651078929179896, 1651078929180028, 132
106, 1651078929193867, 1651078929193929, 62
107, 1651078929208869, 1651078929209003, 134
108, 1651078929222943, 1651078929223009, 66
109, 1651078929241385, 1651078929241519, 134
110, 1651078929255325, 1651078929255458, 133
111, 1651078929269279, 1651078929269342, 63
112, 1651078929284290, 1651078929284422, 132
113, 1651078929298341, 1651078929298404, 63
114, 1651078929313504, 1651078929313639, 135
115, 1651078929330950, 1651078929331014, 64
116, 1651078929345888, 1651078929346020, 132
117, 1651078929359921, 1651078929359994, 73
118, 1651078929375022, 1651078929375087, 65
119, 1651078929390172, 1651078929390241, 69
120, 1651078929407547, 1651078929407609, 62
121, 1651078929424636, 1651078929424701, 65
122, 1651078929438739, 1651078929438802, 63
123, 1651078929452858, 1651078929453003, 145
124, 1651078929466789, 1651078929466927, 138
125, 1651078929480787, 1651078929480850, 63
126, 1651078929494699, 1651078929494762, 63
127, 1651078929508682, 1651078929510004, 1322
128, 1651078929525649, 1651078929525716, 67
129, 1651078929539525, 1651078929539591, 66
130, 1651078929553419, 1651078929553482, 63
131, 1651078929567384, 1651078929567447, 63
132, 1651078929581364, 1651078929581495, 131
133, 1651078929595518, 1651078929595792, 274
134, 1651078929609252, 1651078929609384, 132
135, 1651078929623270, 1651078929623406, 136
136, 1651078929637304, 1651078929637367, 63
137, 1651078929651287, 1651078929651352, 65
138, 1651078929665312, 1651078929665443, 131
139, 1651078929679479, 1651078929679542, 63
140, 1651078929698775, 1651078929698910, 135
141, 1651078929713802, 1651078929713866, 64
142, 1651078929727616, 1651078929727681, 65
143, 1651078929741441, 1651078929741503, 62
144, 1651078929755343, 1651078929755462, 119
145, 1651078929772759, 1651078929773111, 352
146, 1651078929786332, 1651078929786397, 65
147, 1651078929800081, 1651078929800213, 132
148, 1651078929814029, 1651078929814094, 65
149, 1651078929827928, 1651078929827991, 63
150, 1651078929845219, 1651078929845281, 62
151, 1651078929858884, 1651078929859019, 135
152, 1651078929872752, 1651078929872852, 100
153, 1651078929886622, 1651078929886686, 64
154, 1651078929900515, 1651078929900657, 142
155, 1651078929917873, 1651078929917939, 66
156, 1651078929931540, 1651078929931671, 131
157, 1651078929945402, 1651078929945464, 62
158, 1651078929959218, 1651078929959283, 65
159, 1651078929973141, 1651078929973275, 134
160, 1651078929990496, 1651078929990560, 64
161, 1651078930004221, 1651078930004352, 131
162, 1651078930018108, 1651078930018239, 131
163, 1651078930032072, 1651078930032136, 64
164, 1651078930046020, 1651078930046153, 133
165, 1651078930063425, 1651078930063487, 62
166, 1651078930077166, 1651078930077298, 132
167, 1651078930091055, 1651078930091184, 129
168, 1651078930105003, 1651078930105134, 131
169, 1651078930118977, 1651078930119108, 131
170, 1651078930136355, 1651078930136422, 67
171, 1651078930150001, 1651078930150065, 64
172, 1651078930163731, 1651078930163862, 131
173, 1651078930177626, 1651078930177690, 64
174, 1651078930191510, 1651078930191641, 131
175, 1651078930208895, 1651078930208961, 66
176, 1651078930222552, 1651078930222682, 130
177, 1651078930236396, 1651078930236460, 64
178, 1651078930250207, 1651078930250269, 62
179, 1651078930264113, 1651078930264174, 61
180, 1651078930281377, 1651078930281508, 131
181, 1651078930295135, 1651078930295198, 63
182, 1651078930308874, 1651078930309007, 133
183, 1651078930322790, 1651078930322853, 63
184, 1651078930336707, 1651078930336837, 130
185, 1651078930354075, 1651078930354137, 62
186, 1651078930367761, 1651078930367891, 130
187, 1651078930381590, 1651078930381653, 63
188, 1651078930398937, 1651078930399007, 70
189, 1651078930417400, 1651078930417467, 67
190, 1651078930432519, 1651078930432592, 73
191, 1651078930447666, 1651078930447728, 62
192, 1651078930460865, 1651078930460928, 63
193, 1651078930474459, 1651078930474522, 63
194, 1651078930487698, 1651078930487759, 61
195, 1651078930500912, 1651078930500973, 61
196, 1651078930514136, 1651078930514200, 64
197, 1651078930527401, 1651078930527465, 64
198, 1651078930540650, 1651078930540712, 62
199, 1651078930554293, 1651078930554353, 60
200, 1651078930567586, 1651078930567651, 65
201, 1651078930582765, 1651078930582828, 63
202, 1651078930596051, 1651078930596113, 62
203, 1651078930609768, 1651078930609866, 98
204, 1651078930623525, 1651078930623590, 65
205, 1651078930637232, 1651078930637293, 61
206, 1651078930653973, 1651078930654034, 61
207, 1651078930667514, 1651078930667576, 62
208, 1651078930681085, 1651078930681151, 66
209, 1651078930694339, 1651078930694475, 136
210, 1651078930708171, 1651078930708234, 63
211, 1651078930721438, 1651078930721572, 134
212, 1651078930735282, 1651078930735345, 63
213, 1651078930748551, 1651078930748615, 64
214, 1651078930761848, 1651078930761987, 139
215, 1651078930775756, 1651078930775864, 108
216, 1651078930789816, 1651078930789922, 106
217, 1651078930803903, 1651078930804009, 106
218, 1651078930817954, 1651078930818060, 106
219, 1651078930832033, 1651078930832139, 106
220, 1651078930846101, 1651078930846207, 106
221, 1651078930860236, 1651078930860251, 15
222, 1651078930873906, 1651078930873924, 18
223, 1651078930887593, 1651078930887700, 107
224, 1651078930901731, 1651078930901836, 105
225, 1651078930915849, 1651078930915867, 18
226, 1651078930932892, 1651078930932910, 18
227, 1651078930946435, 1651078930946453, 18
228, 1651078930959987, 1651078930960094, 107
229, 1651078930973999, 1651078930974106, 107
230, 1651078930987996, 1651078930988015, 19
231, 1651078931001363, 1651078931001381, 18
232, 1651078931014740, 1651078931014757, 17
233, 1651078931028335, 1651078931028353, 18
234, 1651078931041981, 1651078931041999, 18
235, 1651078931055596, 1651078931055703, 107
236, 1651078931069649, 1651078931069753, 104
237, 1651078931083733, 1651078931083838, 105
238, 1651078931097798, 1651078931097903, 105
239, 1651078931111929, 1651078931112034, 105
